standard_id,component_id,description,source
6b37bccd-d7cc-11e8-824f-0242ac160002,94891356-305d-4a30-9d4e-057936850119,Use dictating or writing to narrate a single event or loosely linked events,ai_generated
6b37bccd-d7cc-11e8-824f-0242ac160002,684c1fc3-8eb7-44b2-a448-133e3129d30a,Sequence narrative events in the order in which they occurred,ai_generated
6b37bccd-d7cc-11e8-824f-0242ac160002,6fd27e3b-1777-4a8c-a416-e46c1ce23aa9,"Express a personal reaction to a narrated event through drawing, dictating, or writing",ai_generated
079ebce2-ec1b-4487-8701-80a1a6f103f5,352bcdab-6a14-4c6a-b922-142c7f499950,Formulate a focused research question to guide a short research project,ai_generated
079ebce2-ec1b-4487-8701-80a1a6f103f5,cef2a830-4599-4103-aa51-b0f8d71a1f1e,Gather relevant information from multiple sources to answer a research question,ai_generated
079ebce2-ec1b-4487-8701-80a1a6f103f5,a4942d61-4b1f-44d4-8724-e4b084c5c9ea,Generate additional related questions to extend research across multiple avenues,ai_generated
079ebce2-ec1b-4487-8701-80a1a6f103f5,07f6728a-e97e-4392-87f6-0e6f95f897b1,Synthesize information from several sources to address a research question,ai_generated
6b388248-d7cc-11e8-824f-0242ac160002,4e2a8bda-9852-47b0-b1b3-bfc874d2e80e,Identify basic similarities between two texts on the same topic,ai_generated
6b388248-d7cc-11e8-824f-0242ac160002,b548a8fd-d4fc-405f-9f93-f34b65150fd2,Identify basic differences between two texts on the same topic,ai_generated
6b388248-d7cc-11e8-824f-0242ac160002,116faeb2-6fc6-4311-8d8d-5281cd13f89f,Compare how two texts on the same topic present information through illustrations or descriptions,ai_generated
6b94ef03-d7cc-11e8-824f-0242ac160002,52065278-f318-4cdd-a980-6c0f49e44e43,"Identify relative pronouns (who, whose, whom, which, that) in sentences",ai_generated
6b94ef03-d7cc-11e8-824f-0242ac160002,e9d34933-48d3-4b52-940d-4b5b3f8525d8,Use relative pronouns correctly to introduce a subordinate clause in writing,ai_generated
6b94ef03-d7cc-11e8-824f-0242ac160002,2787ceed-a469-4e9b-bf52-80f7663b7219,"Use relative adverbs (where, when, why) to introduce a subordinate clause in writing",ai_generated
6b39d4f0-d7cc-11e8-824f-0242ac160002,32f0adc9-2b46-485e-b15d-3baefe9c9d87,Follow a complex multistep procedure precisely when conducting an experiment or technical task,ai_generated
6b39d4f0-d7cc-11e8-824f-0242ac160002,be489a1e-d632-45ee-937b-27eac85a5b83,Apply measurement techniques as specified in a technical or scientific text,ai_generated
6b39d4f0-d7cc-11e8-824f-0242ac160002,d6025b12-b854-4c7d-aa0f-c8f7f5d919b9,Analyze results of a procedure based on explanations provided in the source text,ai_generated
6b397607-d7cc-11e8-824f-0242ac160002,dd7adeaf-dc1e-4b3d-8bfc-26088b5f7b98,Decode multisyllabic words using knowledge of common syllabication patterns,ai_generated
6b397607-d7cc-11e8-824f-0242ac160002,72704b4c-e1c6-4d49-b56d-0337723ca496,Apply knowledge of Greek and Latin roots and affixes to decode unfamiliar words,ai_generated
6b397607-d7cc-11e8-824f-0242ac160002,8a51e7c6-23cc-4e47-9c7c-77e16153672d,Recognize and read grade-appropriate irregularly spelled words accurately,ai_generated
6b973f8b-d7cc-11e8-824f-0242ac160002,23743a3a-b24f-49f7-9622-4d96e4006c90,Identify whether a verb is in active or passive voice in a given sentence,ai_generated
6b973f8b-d7cc-11e8-824f-0242ac160002,9df4d837-d5f8-4d1f-bfaa-f04aae7ec62c,"Form verbs in the active voice to produce clear, direct sentences",ai_generated
6b973f8b-d7cc-11e8-824f-0242ac160002,152bc3d5-b96c-497e-83b4-9b740f62f46a,Form verbs in the passive voice and explain when its use is appropriate,ai_generated
6b963505-d7cc-11e8-824f-0242ac160002,59f38a81-0be9-4587-a01c-a750829c20d4,Read on-level text with a clearly defined purpose before reading,ai_generated
6b963505-d7cc-11e8-824f-0242ac160002,aa618cc4-89d2-46f8-af59-2a933b764f92,Demonstrate understanding of on-level text through accurate and purposeful oral reading,ai_generated
6b98556f-d7cc-11e8-824f-0242ac160002,09a07164-87a3-4b93-b1d3-8f3b8b8b3523,Use surrounding sentence context to confirm the meaning of an unfamiliar word,ai_generated
6b98556f-d7cc-11e8-824f-0242ac160002,b08da04e-199e-4af4-9b24-77d7d7d93866,Self-correct a misread word by checking whether it makes sense in context,ai_generated
6b98556f-d7cc-11e8-824f-0242ac160002,82b9bf5f-b164-472d-81f6-724ff3dba3d1,Reread a sentence or passage to clarify word recognition errors,ai_generated
6b98556f-d7cc-11e8-824f-0242ac160002,5b8be773-d40c-4d98-b156-a1fea9b1c9c5,Identify when a decoded word does not fit the meaning of the surrounding text,ai_generated
6b354483-d7cc-11e8-824f-0242ac160002,41cab24b-9f61-4040-b3cf-7ae302133cc5,Select an organizational structure appropriate to a specific writing task and purpose,ai_generated
6b354483-d7cc-11e8-824f-0242ac160002,af29a944-3838-4596-9671-ad3657273d04,Adjust writing style and tone to suit a defined audience,ai_generated
6b354483-d7cc-11e8-824f-0242ac160002,5894e8ba-f3c8-40f4-b94b-6b588b670d95,Develop ideas with sufficient detail and elaboration appropriate to the task,ai_generated
6b354483-d7cc-11e8-824f-0242ac160002,11bd97d7-b90e-4215-a99a-0c5f637b6052,Produce writing that maintains coherence and logical flow throughout,ai_generated
396b45be-4bad-4506-8e54-e29fb90b2c45,f42f1722-d166-4d30-8a69-26352761149f,Introduce a precise claim supported by discipline-specific content,ai_generated
396b45be-4bad-4506-8e54-e29fb90b2c45,c37729bb-32b2-4417-af10-e0bbcb7ac2b5,Organize reasons and evidence logically to support a discipline-specific argument,ai_generated
396b45be-4bad-4506-8e54-e29fb90b2c45,7deac1cb-2083-4ff3-b1b2-17be65258372,Use credible discipline-specific evidence to support claims in an argument,ai_generated
396b45be-4bad-4506-8e54-e29fb90b2c45,01b630b4-0e95-4547-a03a-7359ec66b60f,Address counterclaims using accurate discipline-specific content,ai_generated
396b45be-4bad-4506-8e54-e29fb90b2c45,416c79ed-916d-41c6-af95-301f70ce01de,Construct a concluding statement that follows from and supports the argument,ai_generated
6b392186-d7cc-11e8-824f-0242ac160002,9d1b0296-4f32-4374-9664-e26ebc6204f1,Establish a narrator and characters to develop a real or imagined narrative,ai_generated
6b392186-d7cc-11e8-824f-0242ac160002,d40cb1b0-5f1c-416e-81dc-6cc82c836b5d,Use temporal words and phrases to sequence events in a narrative,ai_generated
6b392186-d7cc-11e8-824f-0242ac160002,4bd15736-d43d-417e-b481-620134115922,Include descriptive details to develop experiences and events in a narrative,ai_generated
6b392186-d7cc-11e8-824f-0242ac160002,8779098f-ccd0-461e-8717-bb9f393d3d29,Provide a sense of closure at the conclusion of a narrative,ai_generated
6b98d6f7-d7cc-11e8-824f-0242ac160002,f472383c-5214-4475-9959-c3cbcfc93533,Verify an inferred word meaning by checking it against the surrounding context,ai_generated
6b98d6f7-d7cc-11e8-824f-0242ac160002,7dcef716-5865-4fed-8e64-2b307b86759e,Confirm a preliminary word meaning using a dictionary or glossary,ai_generated
6b98d6f7-d7cc-11e8-824f-0242ac160002,280c69f4-8028-45bd-9266-7f4d1ff76bed,Revise an initial interpretation of a word or phrase based on verification evidence,ai_generated
6b97045c-d7cc-11e8-824f-0242ac160002,3110d573-8fd6-4845-add0-c497647d322b,Identify the meaning of a known prefix added to a known root word,ai_generated
6b97045c-d7cc-11e8-824f-0242ac160002,531b30fa-61ec-4b9f-8eaa-e33c56f7d619,Determine how a prefix changes the meaning of a known base word,ai_generated
6b97045c-d7cc-11e8-824f-0242ac160002,6b3a14fc-05c9-4646-9b63-ebca20adebc4,Apply knowledge of common prefixes to determine the meaning of new words,ai_generated
6b97608e-d7cc-11e8-824f-0242ac160002,6c285a57-165a-426b-b211-9900705a5ebe,Identify vowel teams and their corresponding spelling-sound correspondences,ai_generated
6b97608e-d7cc-11e8-824f-0242ac160002,5be72d09-14f4-4d84-8a2c-1408c9f74d86,Decode words containing common vowel teams using spelling-sound knowledge,ai_generated
6b97608e-d7cc-11e8-824f-0242ac160002,5ea13fda-a266-4bfb-8672-47c790c730eb,Distinguish between different vowel team patterns and the sounds they represent,ai_generated
6b3670ea-d7cc-11e8-824f-0242ac160002,a7788f51-3682-44cc-ad3d-bbce302e875f,Apply correct capitalization rules for proper nouns and titles in writing,ai_generated
6b3670ea-d7cc-11e8-824f-0242ac160002,a0b8e97d-f1c6-457e-b823-a3be4f0748fd,Use commas and quotation marks correctly in dialogue and direct address,ai_generated
6b3670ea-d7cc-11e8-824f-0242ac160002,b34656b8-4c93-48be-8da8-d04ee269f665,Use a spelling reference to confirm correct spelling of words in writing,ai_generated
6b3670ea-d7cc-11e8-824f-0242ac160002,bed04226-6ce4-42e2-b14d-0cb991486e30,Apply correct punctuation at the end of sentences based on sentence purpose,ai_generated
6b388dd8-d7cc-11e8-824f-0242ac160002,c54898ab-b6c6-4fa8-aaf5-d6cbb778f20f,Identify the author's point of view on a topic in an informational text,ai_generated
6b388dd8-d7cc-11e8-824f-0242ac160002,22e08a40-abdb-4727-bafc-219d0a4d7c8d,Distinguish a reader's own perspective from the author's stated viewpoint,ai_generated
6b388dd8-d7cc-11e8-824f-0242ac160002,cae63784-4d73-4fe1-83be-b7dd5b182b2c,Explain how the author's point of view differs from the reader's own opinion,ai_generated
6b947fd4-d7cc-11e8-824f-0242ac160002,42f8680b-e3b5-46b7-a123-1a8d970c8957,Sort a given set of words into named categories based on shared attributes,ai_generated
6b947fd4-d7cc-11e8-824f-0242ac160002,e742e5fe-0934-4403-b220-13569ed8007a,Identify the concept or attribute that defines a given word category,ai_generated
6b947fd4-d7cc-11e8-824f-0242ac160002,512b270b-42b2-45b1-9b92-ceb014b431ac,Explain why a word belongs to a particular conceptual category,ai_generated
6b96628e-d7cc-11e8-824f-0242ac160002,4b151b72-57c2-45bf-a208-e0722f8cb0b6,Prepare for a discussion by reading or studying the required material beforehand,ai_generated
6b96628e-d7cc-11e8-824f-0242ac160002,5023c414-ebf8-46c8-a5c2-988ffa141533,Draw explicitly on preparation materials to contribute ideas during a discussion,ai_generated
6b96628e-d7cc-11e8-824f-0242ac160002,ad4b8159-761f-4cef-a82c-dca2841db864,Connect prior knowledge about a topic to ideas raised during a group discussion,ai_generated
6b36fd6f-d7cc-11e8-824f-0242ac160002,704e7537-8f9b-4413-bdba-0cf467819148,"Recount the plot of a fable, folktale, or myth including key events",ai_generated
6b36fd6f-d7cc-11e8-824f-0242ac160002,7b9a3a70-c9f2-4622-b2e4-2f0bedd414ac,"Determine the central message, lesson, or moral of a story from diverse cultures",ai_generated
6b36fd6f-d7cc-11e8-824f-0242ac160002,4ce57373-b0dd-402e-b6cd-32f4ec3b1283,Explain how specific key details in a text convey its central message or moral,ai_generated
6b359fdb-d7cc-11e8-824f-0242ac160002,49a9abe3-158f-40e1-a181-a847e9b8ea62,Identify explicit information stated directly in a text,ai_generated
6b359fdb-d7cc-11e8-824f-0242ac160002,89899e92-2e50-4c5a-baab-7a5382cc57d2,Make logical inferences based on textual evidence from a reading,ai_generated
6b359fdb-d7cc-11e8-824f-0242ac160002,9688c05d-1346-4c48-978e-a9be6a303ca8,Cite specific textual evidence to support a conclusion drawn from a text,ai_generated
6b3418dc-d7cc-11e8-824f-0242ac160002,78c09a61-7f1f-45ca-ac67-b539a9077e92,Determine the literal meaning of words and phrases as used in a literary text,ai_generated
6b3418dc-d7cc-11e8-824f-0242ac160002,187dda00-c6fe-4ed6-bbf9-ec201d0558a3,Interpret the meaning of metaphors as used in a specific literary context,ai_generated
6b3418dc-d7cc-11e8-824f-0242ac160002,05e96d90-4d4c-4a1f-9507-d5663847b194,Interpret the meaning of similes as used in a specific literary context,ai_generated
6b3418dc-d7cc-11e8-824f-0242ac160002,ed7b2973-1108-48f4-abfa-5ac60e5c8722,Explain how figurative language contributes to the meaning of a literary passage,ai_generated
6b3a83ae-d7cc-11e8-824f-0242ac160002,f4d07232-b15f-4619-a218-c5ad9a7952be,Adapt spoken language to suit a specific communicative context or audience,ai_generated
6b3a83ae-d7cc-11e8-824f-0242ac160002,8d110828-b13e-4845-a680-d6ef36ab700a,Apply formal English conventions when speaking in contexts that require them,ai_generated
6b3a83ae-d7cc-11e8-824f-0242ac160002,125d7d99-2f53-4173-befb-e23eeda52bbf,Distinguish between formal and informal speech registers and select appropriately,ai_generated
6b349cb6-d7cc-11e8-824f-0242ac160002,84ff321c-18de-4b0d-a9ce-39212ca57063,"Recount a personal experience or story in a logical, coherent sequence",ai_generated
6b349cb6-d7cc-11e8-824f-0242ac160002,04dab461-9f38-4533-bf3f-3d817bc3c697,Include relevant descriptive details when orally recounting a story or experience,ai_generated
6b349cb6-d7cc-11e8-824f-0242ac160002,3d6084e9-5440-49c1-ba64-cb36e8d86e98,Speak audibly in complete sentences when presenting a story or account,ai_generated
6b35984c-d7cc-11e8-824f-0242ac160002,189f3dda-eafd-4272-be32-1ec2efa2e4b9,Formulate a focused research question to guide a short or sustained inquiry,ai_generated
6b35984c-d7cc-11e8-824f-0242ac160002,ece738a0-5d14-4621-88c6-0281a43c3bf3,Narrow or broaden a research inquiry based on available sources and findings,ai_generated
6b35984c-d7cc-11e8-824f-0242ac160002,c16cded6-2f45-4a46-8eee-688b2ac8c7a7,Synthesize information from multiple sources to address a research question,ai_generated
6b35984c-d7cc-11e8-824f-0242ac160002,1d7fe1f5-0ca4-4b0b-a607-8cc8b3457b9e,Conduct sustained research that demonstrates understanding of the subject investigated,ai_generated
961d9980-eaf9-45d6-a9bc-5202af8fb103,976a1b32-4f67-4bdc-b715-647e4d957167,Read grade-level history and social studies texts independently and proficiently,ai_generated
961d9980-eaf9-45d6-a9bc-5202af8fb103,59186fd4-cb5e-4bd1-8d51-3a676dce3149,Apply comprehension strategies to complex history/social studies texts at grades 6–8,ai_generated
961d9980-eaf9-45d6-a9bc-5202af8fb103,a1ab154c-9c37-4aed-918c-2d4071f44bea,Demonstrate understanding of history/social studies texts within the grades 6–8 complexity band,ai_generated
6b38c03c-d7cc-11e8-824f-0242ac160002,630c4ec5-a202-4b2a-89bf-498abfeb356a,Describe a character in depth using specific details from a story or drama,ai_generated
6b38c03c-d7cc-11e8-824f-0242ac160002,19b57dce-af4b-45bf-9dfc-a64ae2153f4e,Describe a setting in depth by drawing on specific textual details,ai_generated
6b38c03c-d7cc-11e8-824f-0242ac160002,44b813a1-6f56-4961-a49a-f4df19ede879,"Describe an event in depth using a character's thoughts, words, or actions from the text",ai_generated
6b96ee1e-d7cc-11e8-824f-0242ac160002,b42d981c-7712-4c9f-a245-6f57f714bed7,Identify frequently occurring prefixes and suffixes as clues to word meaning,ai_generated
6b96ee1e-d7cc-11e8-824f-0242ac160002,a29d2162-e7a6-4488-a959-bdc23c9409eb,Use a known affix to determine the meaning of an unfamiliar word,ai_generated
6b96ee1e-d7cc-11e8-824f-0242ac160002,ca066897-8801-42c3-b281-a094c36227a4,Apply knowledge of frequently occurring affixes to infer meanings of new words,ai_generated
6b359109-d7cc-11e8-824f-0242ac160002,2c87b602-0f56-49d6-bb44-44560cdb9082,Produce discipline-specific writing within a single sitting for a defined task and audience,ai_generated
6b359109-d7cc-11e8-824f-0242ac160002,86ee6bc9-8f73-4ede-bdbe-c90cac79b05b,Revise and refine extended writing over multiple sessions using reflection and feedback,ai_generated
6b359109-d7cc-11e8-824f-0242ac160002,0aed13a3-de80-44a5-8879-fce283bec622,Adapt writing purpose and tone to suit varied discipline-specific audiences and tasks,ai_generated
6b359109-d7cc-11e8-824f-0242ac160002,37918802-ec7c-45fd-857b-c65f2a13b5e6,Sustain writing practice across both short and extended time frames in content-area contexts,ai_generated
6b33b610-d7cc-11e8-824f-0242ac160002,38849032-1da0-4903-a9fa-a98368314f69,Determine the figurative meaning of words and phrases as used in a grade 7 informational text,ai_generated
6b33b610-d7cc-11e8-824f-0242ac160002,c35f2cc0-a792-48b8-8d8c-07fe86be981b,Identify the connotative meaning of words and phrases in a grade 7 informational text,ai_generated
6b33b610-d7cc-11e8-824f-0242ac160002,d8666cea-8f18-4cac-93ea-e7f1f583fc98,Define technical vocabulary as used in a grade 7 informational text,ai_generated
6b33b610-d7cc-11e8-824f-0242ac160002,68493222-1497-4241-afa0-050a7d418593,Analyze how a specific word choice shapes meaning and tone in an informational text,ai_generated
6b98e09e-d7cc-11e8-824f-0242ac160002,6af51612-bb6f-4eed-8d03-5fc416ca6bf0,"Form regular verbs in past, present, and future tenses",ai_generated
6b98e09e-d7cc-11e8-824f-0242ac160002,b734c40b-730c-4969-b454-6bea83ffcea6,Identify irregular verbs that do not follow standard conjugation patterns,ai_generated
6b98e09e-d7cc-11e8-824f-0242ac160002,4e3cbb18-9f1e-41f8-a308-3f567bab31e3,Use irregular verb forms correctly in written and spoken sentences,ai_generated
6b3531b0-d7cc-11e8-824f-0242ac160002,86b0e975-c227-4c5f-a7e7-b2217582104b,Produce writing within a single sitting suited to a specific grade 7 task and audience,ai_generated
6b3531b0-d7cc-11e8-824f-0242ac160002,9ea0d72c-274b-4b88-a2e3-b60cea85b6b6,"Sustain an extended writing project incorporating research, reflection, and revision over multiple sessions",ai_generated
